trace_id,event_start_date,entity_type,entity_id,event_type,notice_days,duration_days,scenario_id
7500,2024-02-11,account,1254,unavailable,1,1,actual
7501,2024-02-20,account,1254,unavailable,1,1,actual
7502,2024-03-07,account,1254,unavailable,1,2,actual
7503,2024-03-30,account,1254,unavailable,1,1,actual
7504,2024-04-22,account,1254,unavailable,1,1,actual
7505,2024-01-03,account,1255,unavailable,1,2,actual
7506,2024-01-15,account,1255,unavailable,1,3,actual
7507,2024-01-30,account,1255,unavailable,1,2,actual
7508,2024-02-27,account,1255,unavailable,1,1,actual
7509,2024-03-20,account,1255,unavailable,1,2,actual
7510,2024-04-13,account,1255,unavailable,1,1,actual
7511,2024-04-27,account,1255,unavailable,1,3,actual
7512,2024-01-07,account,1256,unavailable,1,1,actual
7513,2024-02-05,account,1256,unavailable,1,3,actual
7514,2024-02-27,account,1256,unavailable,1,2,actual
7515,2024-03-11,account,1256,unavailable,1,4,actual
7516,2024-03-22,account,1256,unavailable,1,1,actual
7517,2024-03-26,account,1256,unavailable,1,2,actual
7518,2024-04-01,account,1256,unavailable,1,3,actual
7519,2024-04-10,account,1256,unavailable,1,3,actual
7520,2024-04-20,account,1256,unavailable,1,2,actual
7521,2024-01-19,account,1257,unavailable,1,2,actual
7522,2024-01-28,account,1257,unavailable,1,1,actual
7523,2024-02-01,account,1257,unavailable,1,3,actual
7524,2024-02-12,account,1257,unavailable,1,1,actual
7525,2024-02-28,account,1257,unavailable,1,1,actual
7526,2024-03-14,account,1257,unavailable,1,3,actual
7527,2024-01-01,account,1258,unavailable,1,1,actual
7528,2024-01-26,account,1258,unavailable,1,1,actual
7529,2024-03-24,account,1258,unavailable,1,3,actual
7530,2024-03-31,account,1258,unavailable,1,1,actual
7531,2024-01-08,account,1259,unavailable,1,3,actual
7532,2024-01-22,account,1259,unavailable,1,2,actual
7533,2024-02-01,account,1259,unavailable,1,2,actual
7534,2024-03-02,account,1259,unavailable,1,1,actual
7535,2024-03-05,account,1259,unavailable,1,1,actual
7536,2024-03-27,account,1259,unavailable,1,1,actual
7537,2024-04-04,account,1259,unavailable,1,1,actual
7538,2024-04-20,account,1259,unavailable,1,1,actual
7539,2024-01-11,account,1260,unavailable,1,2,actual
7540,2024-01-17,account,1260,unavailable,1,1,actual
7541,2024-01-28,account,1260,unavailable,1,4,actual
7542,2024-02-07,account,1260,unavailable,1,1,actual
7543,2024-02-13,account,1260,unavailable,1,1,actual
7544,2024-02-20,account,1260,unavailable,1,7,actual
7545,2024-03-15,account,1260,unavailable,1,2,actual
7546,2024-03-19,account,1260,unavailable,1,1,actual
7547,2024-03-22,account,1260,unavailable,1,1,actual
7548,2024-04-09,account,1260,unavailable,1,1,actual
7549,2024-04-20,account,1260,unavailable,1,4,actual
7550,2024-04-25,account,1260,unavailable,1,2,actual
7551,2024-01-16,account,1261,unavailable,1,5,actual
7552,2024-01-22,account,1261,unavailable,1,2,actual
7553,2024-02-10,account,1261,unavailable,1,3,actual
7554,2024-03-11,account,1261,unavailable,1,3,actual
7555,2024-03-15,account,1261,unavailable,1,1,actual
7556,2024-03-23,account,1261,unavailable,1,2,actual
7557,2024-03-31,account,1261,unavailable,1,1,actual
7558,2024-01-01,account,1262,unavailable,1,1,actual
7559,2024-01-05,account,1262,unavailable,1,1,actual
7560,2024-01-23,account,1262,unavailable,1,2,actual
7561,2024-01-26,account,1262,unavailable,1,2,actual
7562,2024-02-12,account,1262,unavailable,1,2,actual
7563,2024-02-17,account,1262,unavailable,1,1,actual
7564,2024-02-24,account,1262,unavailable,1,2,actual
7565,2024-03-12,account,1262,unavailable,1,1,actual
7566,2024-01-05,account,1263,unavailable,1,3,actual
7567,2024-01-16,account,1263,unavailable,1,3,actual
7568,2024-01-20,account,1263,unavailable,1,1,actual
7569,2024-03-22,account,1263,unavailable,1,1,actual
7570,2024-04-15,account,1263,unavailable,1,5,actual
7571,2024-04-21,account,1263,unavailable,1,1,actual
7572,2024-01-12,account,1264,unavailable,1,3,actual
7573,2024-01-16,account,1264,unavailable,1,1,actual
7574,2024-01-22,account,1264,unavailable,1,4,actual
7575,2024-02-16,account,1264,unavailable,1,1,actual
7576,2024-03-04,account,1264,unavailable,1,1,actual
7577,2024-01-08,account,1265,unavailable,1,2,actual
7578,2024-02-24,account,1265,unavailable,1,2,actual
7579,2024-03-04,account,1265,unavailable,1,6,actual
7580,2024-04-10,account,1265,unavailable,1,4,actual
7581,2024-04-29,account,1265,unavailable,1,1,actual
7582,2024-02-12,account,1266,unavailable,1,5,actual
7583,2024-03-02,account,1266,unavailable,1,1,actual
7584,2024-03-12,account,1266,unavailable,1,3,actual
7585,2024-04-14,account,1266,unavailable,1,1,actual
7586,2024-03-01,account,1267,unavailable,1,1,actual
7587,2024-03-09,account,1267,unavailable,1,2,actual
7588,2024-03-13,account,1267,unavailable,1,1,actual
7589,2024-03-21,account,1267,unavailable,1,1,actual
7590,2024-03-23,account,1267,unavailable,1,2,actual
7591,2024-04-02,account,1267,unavailable,1,3,actual
7592,2024-04-17,account,1267,unavailable,1,1,actual
7593,2024-04-28,account,1267,unavailable,1,1,actual
7594,2024-01-27,account,1268,unavailable,1,3,actual
7595,2024-02-02,account,1268,unavailable,1,3,actual
7596,2024-03-03,account,1268,unavailable,1,1,actual
7597,2024-03-19,account,1268,unavailable,1,1,actual
7598,2024-04-04,account,1268,unavailable,1,1,actual
7599,2024-04-12,account,1268,unavailable,1,5,actual
7600,2024-04-25,account,1268,unavailable,1,2,actual
7601,2024-01-20,account,1269,unavailable,1,1,actual
7602,2024-01-29,account,1269,unavailable,1,2,actual
7603,2024-03-04,account,1269,unavailable,1,2,actual
7604,2024-03-07,account,1269,unavailable,1,1,actual
7605,2024-04-07,account,1269,unavailable,1,1,actual
7606,2024-04-20,account,1269,unavailable,1,2,actual
7607,2024-04-29,account,1269,unavailable,1,1,actual
7608,2024-01-06,account,1270,unavailable,1,12,actual
7609,2024-02-07,account,1270,unavailable,1,1,actual
7610,2024-03-03,account,1270,unavailable,1,4,actual
7611,2024-03-23,account,1270,unavailable,1,1,actual
7612,2024-04-27,account,1270,unavailable,1,1,actual
7613,2024-01-21,account,1271,unavailable,1,3,actual
7614,2024-02-18,account,1271,unavailable,1,1,actual
7615,2024-03-17,account,1271,unavailable,1,1,actual
7616,2024-01-19,account,1272,unavailable,1,1,actual
7617,2024-02-08,account,1272,unavailable,1,1,actual
7618,2024-03-11,account,1272,unavailable,1,4,actual
7619,2024-03-22,account,1272,unavailable,1,1,actual
7620,2024-03-26,account,1272,unavailable,1,2,actual
7621,2024-04-21,account,1272,unavailable,1,1,actual
7622,2024-01-08,account,1273,unavailable,1,2,actual
7623,2024-02-28,account,1273,unavailable,1,1,actual
7624,2024-03-19,account,1273,unavailable,1,3,actual
7625,2024-03-27,account,1273,unavailable,1,2,actual
7626,2024-02-17,account,1274,unavailable,1,1,actual
7627,2024-03-09,account,1274,unavailable,1,1,actual
7628,2024-03-27,account,1274,unavailable,1,3,actual
7629,2024-04-10,account,1274,unavailable,1,3,actual
7630,2024-04-14,account,1274,unavailable,1,2,actual
7631,2024-04-27,account,1274,unavailable,1,3,actual
7632,2024-03-08,account,1275,unavailable,1,2,actual
7633,2024-03-11,account,1275,unavailable,1,1,actual
7634,2024-03-26,account,1275,unavailable,1,1,actual
7635,2024-04-07,account,1275,unavailable,1,2,actual
7636,2024-04-21,account,1275,unavailable,1,2,actual
7637,2024-01-05,account,1276,unavailable,1,2,actual
7638,2024-01-16,account,1276,unavailable,1,3,actual
7639,2024-01-21,account,1276,unavailable,1,3,actual
7640,2024-02-02,account,1276,unavailable,1,1,actual
7641,2024-02-07,account,1276,unavailable,1,1,actual
7642,2024-03-23,account,1276,unavailable,1,1,actual
7643,2024-04-10,account,1276,unavailable,1,1,actual
7644,2024-04-24,account,1276,unavailable,1,3,actual
7645,2024-01-10,account,1277,unavailable,1,1,actual
7646,2024-01-13,account,1277,unavailable,1,3,actual
7647,2024-01-22,account,1277,unavailable,1,1,actual
7648,2024-02-14,account,1277,unavailable,1,1,actual
7649,2024-03-08,account,1277,unavailable,1,1,actual
7650,2024-03-18,account,1277,unavailable,1,2,actual
7651,2024-04-17,account,1277,unavailable,1,3,actual
7652,2024-04-26,account,1277,unavailable,1,1,actual
7653,2024-01-16,account,1278,unavailable,1,1,actual
7654,2024-01-31,account,1278,unavailable,1,1,actual
7655,2024-02-29,account,1278,unavailable,1,1,actual
7656,2024-03-19,account,1278,unavailable,1,2,actual
7657,2024-03-24,account,1278,unavailable,1,1,actual
7658,2024-03-31,account,1278,unavailable,1,1,actual
7659,2024-04-27,account,1278,unavailable,1,1,actual
7660,2024-01-14,account,1279,unavailable,1,1,actual
7661,2024-01-26,account,1279,unavailable,1,5,actual
7662,2024-02-03,account,1279,unavailable,1,1,actual
7663,2024-02-09,account,1279,unavailable,1,1,actual
7664,2024-02-26,account,1279,unavailable,1,1,actual
7665,2024-04-13,account,1279,unavailable,1,1,actual
7666,2024-04-19,account,1279,unavailable,1,1,actual
7667,2024-04-22,account,1279,unavailable,1,1,actual
7668,2024-01-16,account,1280,unavailable,1,2,actual
7669,2024-01-20,account,1280,unavailable,1,2,actual
7670,2024-01-28,account,1280,unavailable,1,1,actual
7671,2024-02-05,account,1280,unavailable,1,3,actual
7672,2024-03-03,account,1280,unavailable,1,2,actual
7673,2024-03-09,account,1280,unavailable,1,2,actual
7674,2024-04-01,account,1280,unavailable,1,2,actual
7675,2024-01-08,account,1281,unavailable,1,1,actual
7676,2024-01-23,account,1281,unavailable,1,1,actual
7677,2024-03-18,account,1281,unavailable,1,1,actual
7678,2024-03-20,account,1281,unavailable,1,1,actual
7679,2024-03-30,account,1281,unavailable,1,2,actual
7680,2024-01-10,account,1282,unavailable,1,2,actual
7681,2024-01-24,account,1282,unavailable,1,4,actual
7682,2024-02-15,account,1282,unavailable,1,2,actual
7683,2024-03-19,account,1282,unavailable,1,1,actual
7684,2024-04-02,account,1282,unavailable,1,2,actual
7685,2024-04-05,account,1282,unavailable,1,1,actual
7686,2024-01-20,account,1283,unavailable,1,1,actual
7687,2024-02-11,account,1283,unavailable,1,4,actual
7688,2024-03-16,account,1283,unavailable,1,3,actual
7689,2024-04-16,account,1283,unavailable,1,1,actual
7690,2024-02-11,account,1284,unavailable,1,2,actual
7691,2024-03-24,account,1284,unavailable,1,3,actual
7692,2024-03-31,account,1284,unavailable,1,2,actual
7693,2024-01-02,account,1285,unavailable,1,2,actual
7694,2024-01-21,account,1285,unavailable,1,1,actual
7695,2024-01-30,account,1285,unavailable,1,1,actual
7696,2024-02-04,account,1285,unavailable,1,1,actual
7697,2024-03-27,account,1285,unavailable,1,2,actual
7698,2024-04-05,account,1285,unavailable,1,1,actual
7699,2024-04-11,account,1285,unavailable,1,4,actual
7700,2024-01-04,account,1286,unavailable,1,2,actual
7701,2024-01-17,account,1286,unavailable,1,2,actual
7702,2024-01-27,account,1286,unavailable,1,3,actual
7703,2024-02-23,account,1286,unavailable,1,2,actual
7704,2024-03-03,account,1286,unavailable,1,1,actual
7705,2024-03-07,account,1286,unavailable,1,1,actual
7706,2024-01-06,account,1287,unavailable,1,2,actual
7707,2024-01-14,account,1287,unavailable,1,1,actual
7708,2024-01-22,account,1287,unavailable,1,3,actual
7709,2024-01-26,account,1287,unavailable,1,2,actual
7710,2024-02-13,account,1287,unavailable,1,2,actual
7711,2024-03-04,account,1287,unavailable,1,1,actual
7712,2024-04-03,account,1287,unavailable,1,1,actual
7713,2024-04-23,account,1287,unavailable,1,1,actual
7714,2024-01-01,account,1288,unavailable,1,2,actual
7715,2024-01-10,account,1288,unavailable,1,2,actual
7716,2024-02-14,account,1288,unavailable,1,2,actual
7717,2024-03-01,account,1288,unavailable,1,2,actual
7718,2024-03-04,account,1288,unavailable,1,2,actual
7719,2024-03-15,account,1288,unavailable,1,1,actual
7720,2024-03-30,account,1288,unavailable,1,1,actual
7721,2024-04-03,account,1288,unavailable,1,1,actual
7722,2024-04-23,account,1288,unavailable,1,1,actual
7723,2024-01-04,account,1289,unavailable,1,1,actual
7724,2024-01-17,account,1289,unavailable,1,1,actual
7725,2024-03-05,account,1289,unavailable,1,1,actual
7726,2024-03-13,account,1289,unavailable,1,3,actual
7727,2024-03-23,account,1289,unavailable,1,2,actual
7728,2024-01-06,account,1290,unavailable,1,2,actual
7729,2024-02-24,account,1290,unavailable,1,1,actual
7730,2024-02-28,account,1290,unavailable,1,1,actual
7731,2024-03-14,account,1290,unavailable,1,2,actual
7732,2024-03-17,account,1290,unavailable,1,9,actual
7733,2024-01-20,account,1291,unavailable,1,2,actual
7734,2024-01-30,account,1291,unavailable,1,2,actual
7735,2024-02-06,account,1291,unavailable,1,1,actual
7736,2024-04-06,account,1291,unavailable,1,3,actual
7737,2024-04-28,account,1291,unavailable,1,2,actual
7738,2024-02-06,account,1292,unavailable,1,4,actual
7739,2024-02-13,account,1292,unavailable,1,3,actual
7740,2024-02-26,account,1292,unavailable,1,1,actual
7741,2024-03-01,account,1292,unavailable,1,4,actual
7742,2024-03-30,account,1292,unavailable,1,1,actual
7743,2024-04-02,account,1292,unavailable,1,2,actual
7744,2024-04-05,account,1292,unavailable,1,4,actual
7745,2024-04-12,account,1292,unavailable,1,2,actual
7746,2024-04-21,account,1292,unavailable,1,4,actual
7747,2024-03-30,account,1293,unavailable,1,2,actual
7748,2024-04-03,account,1293,unavailable,1,6,actual
7749,2024-04-28,account,1293,unavailable,1,2,actual
7750,2024-01-02,account,1294,unavailable,1,3,actual
7751,2024-01-17,account,1294,unavailable,1,1,actual
7752,2024-02-06,account,1294,unavailable,1,1,actual
7753,2024-03-09,account,1294,unavailable,1,2,actual
7754,2024-03-18,account,1294,unavailable,1,1,actual
7755,2024-03-21,account,1294,unavailable,1,1,actual
7756,2024-04-02,account,1294,unavailable,1,2,actual
7757,2024-04-05,account,1294,unavailable,1,3,actual
7758,2024-01-12,account,1295,unavailable,1,5,actual
7759,2024-01-23,account,1295,unavailable,1,8,actual
7760,2024-02-01,account,1295,unavailable,1,1,actual
7761,2024-02-26,account,1295,unavailable,1,3,actual
7762,2024-03-30,account,1295,unavailable,1,1,actual
7763,2024-04-25,account,1295,unavailable,1,1,actual
7764,2024-01-14,account,1296,unavailable,1,1,actual
7765,2024-01-28,account,1296,unavailable,1,1,actual
7766,2024-02-27,account,1296,unavailable,1,1,actual
7767,2024-03-13,account,1296,unavailable,1,1,actual
7768,2024-03-24,account,1296,unavailable,1,4,actual
7769,2024-03-31,account,1296,unavailable,1,5,actual
7770,2024-04-09,account,1296,unavailable,1,2,actual
7771,2024-04-14,account,1296,unavailable,1,1,actual
7772,2024-01-01,account,1297,unavailable,1,1,actual
7773,2024-01-08,account,1297,unavailable,1,1,actual
7774,2024-01-17,account,1297,unavailable,1,1,actual
7775,2024-01-25,account,1297,unavailable,1,4,actual
7776,2024-01-31,account,1297,unavailable,1,2,actual
7777,2024-02-12,account,1297,unavailable,1,2,actual
7778,2024-02-20,account,1297,unavailable,1,1,actual
7779,2024-03-09,account,1297,unavailable,1,1,actual
7780,2024-03-23,account,1297,unavailable,1,3,actual
7781,2024-04-11,account,1297,unavailable,1,1,actual
7782,2024-04-22,account,1297,unavailable,1,2,actual
7783,2024-03-04,account,1298,unavailable,1,1,actual
7784,2024-03-29,account,1298,unavailable,1,2,actual
7785,2024-04-02,account,1298,unavailable,1,4,actual
7786,2024-04-21,account,1298,unavailable,1,3,actual
7787,2024-01-07,account,1299,unavailable,1,1,actual
7788,2024-01-13,account,1299,unavailable,1,1,actual
7789,2024-02-02,account,1299,unavailable,1,1,actual
7790,2024-03-11,account,1299,unavailable,1,1,actual
7791,2024-03-25,account,1299,unavailable,1,1,actual
7792,2024-03-30,account,1299,unavailable,1,1,actual
7793,2024-04-09,account,1299,unavailable,1,1,actual
7794,2024-04-13,account,1299,unavailable,1,2,actual
7795,2024-04-26,account,1299,unavailable,1,1,actual
7796,2024-04-28,account,1299,unavailable,1,2,actual
7797,2024-01-01,account,1300,unavailable,1,1,actual
7798,2024-02-10,account,1300,unavailable,1,1,actual
7799,2024-02-27,account,1300,unavailable,1,1,actual
7800,2024-03-11,account,1300,unavailable,1,1,actual
7801,2024-04-11,account,1300,unavailable,1,2,actual
7802,2024-04-07,account,1301,unavailable,1,1,actual
7803,2024-04-26,account,1301,unavailable,1,2,actual
7804,2024-01-08,account,1302,unavailable,1,1,actual
7805,2024-03-14,account,1302,unavailable,1,3,actual
7806,2024-04-17,account,1302,unavailable,1,7,actual
7807,2024-01-21,account,1303,unavailable,1,1,actual
7808,2024-01-28,account,1303,unavailable,1,1,actual
7809,2024-02-03,account,1303,unavailable,1,1,actual
7810,2024-02-08,account,1303,unavailable,1,1,actual
7811,2024-03-10,account,1303,unavailable,1,3,actual
7812,2024-04-28,account,1303,unavailable,1,1,actual
7813,2024-01-03,account,1304,unavailable,1,1,actual
7814,2024-04-01,account,1304,unavailable,1,1,actual
7815,2024-04-29,account,1304,unavailable,1,1,actual
7816,2024-01-23,account,1305,unavailable,1,3,actual
7817,2024-02-02,account,1305,unavailable,1,1,actual
7818,2024-03-16,account,1305,unavailable,1,3,actual
7819,2024-04-11,account,1305,unavailable,1,2,actual
7820,2024-01-21,account,1306,unavailable,1,1,actual
7821,2024-02-16,account,1306,unavailable,1,1,actual
7822,2024-02-22,account,1306,unavailable,1,3,actual
7823,2024-03-18,account,1306,unavailable,1,2,actual
7824,2024-04-15,account,1306,unavailable,1,1,actual
7825,2024-04-25,account,1306,unavailable,1,2,actual
7826,2024-01-23,account,1307,unavailable,1,1,actual
7827,2024-03-20,account,1307,unavailable,1,6,actual
7828,2024-04-22,account,1307,unavailable,1,1,actual
7829,2024-01-22,account,1308,unavailable,1,2,actual
7830,2024-03-05,account,1308,unavailable,1,2,actual
7831,2024-04-21,account,1308,unavailable,1,3,actual
7832,2024-01-14,account,1309,unavailable,1,5,actual
7833,2024-01-28,account,1309,unavailable,1,1,actual
7834,2024-02-09,account,1309,unavailable,1,1,actual
7835,2024-02-15,account,1309,unavailable,1,1,actual
7836,2024-03-27,account,1309,unavailable,1,1,actual
7837,2024-04-18,account,1309,unavailable,1,1,actual
7838,2024-04-26,account,1309,unavailable,1,1,actual
7839,2024-01-10,account,1310,unavailable,1,1,actual
7840,2024-02-13,account,1310,unavailable,1,1,actual
7841,2024-02-18,account,1310,unavailable,1,1,actual
7842,2024-03-06,account,1310,unavailable,1,1,actual
7843,2024-03-10,account,1310,unavailable,1,1,actual
7844,2024-03-15,account,1310,unavailable,1,1,actual
7845,2024-03-20,account,1310,unavailable,1,2,actual
7846,2024-04-07,account,1310,unavailable,1,3,actual
7847,2024-01-07,account,1311,unavailable,1,1,actual
7848,2024-02-25,account,1311,unavailable,1,1,actual
7849,2024-03-04,account,1311,unavailable,1,2,actual
7850,2024-03-12,account,1311,unavailable,1,2,actual
7851,2024-04-02,account,1311,unavailable,1,3,actual
7852,2024-04-08,account,1311,unavailable,1,1,actual
7853,2024-01-02,account,1312,unavailable,1,1,actual
7854,2024-01-06,account,1312,unavailable,1,4,actual
7855,2024-02-29,account,1312,unavailable,1,2,actual
7856,2024-03-05,account,1312,unavailable,1,4,actual
7857,2024-03-28,account,1312,unavailable,1,1,actual
7858,2024-04-01,account,1312,unavailable,1,1,actual
7859,2024-04-04,account,1312,unavailable,1,2,actual
7860,2024-04-10,account,1312,unavailable,1,1,actual
7861,2024-04-14,account,1312,unavailable,1,1,actual
7862,2024-01-23,account,1313,unavailable,1,1,actual
7863,2024-02-08,account,1313,unavailable,1,2,actual
7864,2024-02-11,account,1313,unavailable,1,1,actual
7865,2024-03-08,account,1313,unavailable,1,2,actual
7866,2024-03-26,account,1313,unavailable,1,1,actual
7867,2024-04-06,account,1313,unavailable,1,1,actual
7868,2024-04-22,account,1313,unavailable,1,2,actual
7869,2024-01-01,account,1314,unavailable,1,2,actual
7870,2024-01-25,account,1314,unavailable,1,1,actual
7871,2024-02-23,account,1314,unavailable,1,1,actual
7872,2024-03-23,account,1314,unavailable,1,2,actual
7873,2024-03-28,account,1314,unavailable,1,2,actual
7874,2024-04-05,account,1314,unavailable,1,1,actual
7875,2024-04-11,account,1314,unavailable,1,5,actual
7876,2024-04-22,account,1314,unavailable,1,2,actual
7877,2024-01-04,account,1315,unavailable,1,2,actual
7878,2024-01-07,account,1315,unavailable,1,2,actual
7879,2024-01-23,account,1315,unavailable,1,1,actual
7880,2024-01-26,account,1315,unavailable,1,7,actual
7881,2024-03-26,account,1315,unavailable,1,1,actual
7882,2024-04-09,account,1315,unavailable,1,1,actual
7883,2024-01-11,account,1316,unavailable,1,2,actual
7884,2024-02-16,account,1316,unavailable,1,1,actual
7885,2024-02-20,account,1316,unavailable,1,1,actual
7886,2024-02-23,account,1316,unavailable,1,2,actual
7887,2024-03-11,account,1316,unavailable,1,1,actual
7888,2024-03-13,account,1316,unavailable,1,1,actual
7889,2024-03-16,account,1316,unavailable,1,2,actual
7890,2024-04-01,account,1316,unavailable,1,2,actual
7891,2024-02-09,account,1317,unavailable,1,2,actual
7892,2024-03-11,account,1317,unavailable,1,4,actual
7893,2024-03-30,account,1317,unavailable,1,2,actual
7894,2024-04-18,account,1317,unavailable,1,2,actual
7895,2024-01-01,account,1318,unavailable,1,2,actual
7896,2024-01-08,account,1318,unavailable,1,1,actual
7897,2024-02-12,account,1318,unavailable,1,2,actual
7898,2024-03-09,account,1318,unavailable,1,3,actual
7899,2024-03-22,account,1318,unavailable,1,2,actual
7900,2024-03-28,account,1318,unavailable,1,1,actual
7901,2024-04-07,account,1318,unavailable,1,1,actual
7902,2024-04-10,account,1318,unavailable,1,2,actual
7903,2024-04-14,account,1318,unavailable,1,1,actual
7904,2024-01-13,account,1319,unavailable,1,7,actual
7905,2024-02-16,account,1319,unavailable,1,2,actual
7906,2024-02-29,account,1319,unavailable,1,1,actual
7907,2024-04-04,account,1319,unavailable,1,2,actual
7908,2024-01-14,account,1320,unavailable,1,4,actual
7909,2024-02-02,account,1320,unavailable,1,1,actual
7910,2024-02-15,account,1320,unavailable,1,1,actual
7911,2024-02-19,account,1320,unavailable,1,1,actual
7912,2024-03-31,account,1320,unavailable,1,1,actual
7913,2024-01-20,account,1321,unavailable,1,1,actual
7914,2024-03-22,account,1321,unavailable,1,1,actual
7915,2024-03-27,account,1321,unavailable,1,2,actual
7916,2024-04-07,account,1321,unavailable,1,4,actual
7917,2024-04-15,account,1321,unavailable,1,4,actual
7918,2024-04-29,account,1321,unavailable,1,1,actual
7919,2024-03-14,account,1322,unavailable,1,1,actual
7920,2024-03-19,account,1322,unavailable,1,1,actual
7921,2024-04-20,account,1322,unavailable,1,2,actual
7922,2024-01-01,account,1323,unavailable,1,4,actual
7923,2024-02-01,account,1323,unavailable,1,2,actual
7924,2024-02-15,account,1323,unavailable,1,3,actual
7925,2024-02-25,account,1323,unavailable,1,1,actual
7926,2024-03-01,account,1323,unavailable,1,1,actual
7927,2024-03-07,account,1323,unavailable,1,1,actual
7928,2024-03-27,account,1323,unavailable,1,1,actual
7929,2024-04-12,account,1323,unavailable,1,1,actual
7930,2024-01-01,account,1324,unavailable,1,1,actual
7931,2024-01-30,account,1324,unavailable,1,1,actual
7932,2024-02-04,account,1324,unavailable,1,4,actual
7933,2024-02-23,account,1324,unavailable,1,5,actual
7934,2024-03-02,account,1324,unavailable,1,2,actual
7935,2024-03-17,account,1324,unavailable,1,3,actual
7936,2024-03-25,account,1324,unavailable,1,1,actual
7937,2024-03-27,account,1325,unavailable,1,1,actual
7938,2024-03-30,account,1325,unavailable,1,1,actual
7939,2024-04-05,account,1325,unavailable,1,2,actual
7940,2024-01-24,account,1326,unavailable,1,1,actual
7941,2024-04-07,account,1326,unavailable,1,1,actual
7942,2024-04-17,account,1326,unavailable,1,2,actual
7943,2024-01-16,account,1327,unavailable,1,1,actual
7944,2024-03-12,account,1327,unavailable,1,2,actual
7945,2024-04-06,account,1327,unavailable,1,2,actual
7946,2024-01-01,account,1328,unavailable,1,1,actual
7947,2024-01-18,account,1328,unavailable,1,1,actual
7948,2024-02-08,account,1328,unavailable,1,1,actual
7949,2024-02-19,account,1328,unavailable,1,1,actual
7950,2024-03-25,account,1328,unavailable,1,3,actual
7951,2024-04-14,account,1328,unavailable,1,4,actual
7952,2024-04-21,account,1328,unavailable,1,2,actual
7953,2024-04-24,account,1328,unavailable,1,2,actual
7954,2024-01-01,account,1329,unavailable,1,1,actual
7955,2024-01-04,account,1329,unavailable,1,1,actual
7956,2024-01-24,account,1329,unavailable,1,1,actual
7957,2024-02-05,account,1329,unavailable,1,1,actual
7958,2024-02-19,account,1329,unavailable,1,1,actual
7959,2024-02-29,account,1329,unavailable,1,1,actual
7960,2024-03-13,account,1329,unavailable,1,4,actual
7961,2024-03-18,account,1329,unavailable,1,1,actual
7962,2024-04-04,account,1329,unavailable,1,2,actual
7963,2024-04-21,account,1329,unavailable,1,1,actual
7964,2024-04-28,account,1329,unavailable,1,1,actual
7965,2024-01-04,account,1330,unavailable,1,2,actual
7966,2024-01-26,account,1330,unavailable,1,2,actual
7967,2024-01-29,account,1330,unavailable,1,2,actual
7968,2024-03-08,account,1330,unavailable,1,1,actual
7969,2024-03-13,account,1330,unavailable,1,1,actual
7970,2024-04-08,account,1330,unavailable,1,1,actual
7971,2024-04-14,account,1330,unavailable,1,1,actual
7972,2024-04-27,account,1330,unavailable,1,3,actual
7973,2024-01-08,account,1331,unavailable,1,1,actual
7974,2024-02-17,account,1331,unavailable,1,1,actual
7975,2024-03-21,account,1331,unavailable,1,2,actual
7976,2024-03-29,account,1331,unavailable,1,2,actual
7977,2024-01-08,account,1332,unavailable,1,1,actual
7978,2024-01-28,account,1332,unavailable,1,2,actual
7979,2024-02-10,account,1332,unavailable,1,2,actual
7980,2024-03-18,account,1332,unavailable,1,2,actual
7981,2024-04-06,account,1332,unavailable,1,11,actual
7982,2024-01-04,account,1333,unavailable,1,1,actual
7983,2024-01-12,account,1333,unavailable,1,1,actual
7984,2024-01-19,account,1333,unavailable,1,1,actual
7985,2024-01-28,account,1333,unavailable,1,2,actual
7986,2024-02-17,account,1333,unavailable,1,2,actual
7987,2024-02-21,account,1333,unavailable,1,1,actual
7988,2024-02-23,account,1333,unavailable,1,1,actual
7989,2024-03-11,account,1333,unavailable,1,1,actual
7990,2024-04-08,account,1333,unavailable,1,4,actual
7991,2024-01-01,account,1334,unavailable,1,2,actual
7992,2024-01-24,account,1334,unavailable,1,2,actual
7993,2024-02-06,account,1334,unavailable,1,3,actual
7994,2024-02-10,account,1334,unavailable,1,4,actual
7995,2024-03-20,account,1334,unavailable,1,2,actual
7996,2024-04-04,account,1334,unavailable,1,1,actual
7997,2024-04-13,account,1334,unavailable,1,1,actual
7998,2024-04-28,account,1334,unavailable,1,1,actual
7999,2024-01-20,account,1335,unavailable,1,4,actual
8000,2024-02-01,account,1335,unavailable,1,2,actual
8001,2024-03-13,account,1335,unavailable,1,1,actual
8002,2024-03-17,account,1335,unavailable,1,1,actual
8003,2024-03-28,account,1335,unavailable,1,1,actual
8004,2024-04-14,account,1335,unavailable,1,4,actual
8005,2024-04-28,account,1335,unavailable,1,1,actual
8006,2024-01-27,account,1336,unavailable,1,1,actual
8007,2024-02-06,account,1336,unavailable,1,3,actual
8008,2024-03-02,account,1336,unavailable,1,3,actual
8009,2024-03-12,account,1336,unavailable,1,3,actual
8010,2024-03-17,account,1336,unavailable,1,1,actual
8011,2024-03-19,account,1336,unavailable,1,1,actual
8012,2024-04-16,account,1336,unavailable,1,2,actual
8013,2024-01-29,account,1337,unavailable,1,4,actual
8014,2024-02-21,account,1337,unavailable,1,1,actual
8015,2024-02-24,account,1337,unavailable,1,3,actual
8016,2024-02-29,account,1337,unavailable,1,1,actual
